,superkingdom,phylum,class,order,family,genus,species,tax_id,1,10,11,12,13,14,15,16,17,18,19,2,20,21,3,4,5,6,7,8,9
11,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Pithoascus,Pithoascus_nidicola,13365,0.000907602,,,,,,,,0.000383698,,0.000663119,0.001257334,,,,,0.000487144,,,,0.000776431
12,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,unidentified,Bolbitiaceae_sp,5317,0.004083267,,,,,,,0.00034252,0.007153233,,,,,,,,,,,,
13,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striaticonidium,Striaticonidium_brachysporum,19112,0.035905569,,,,,0.012847546,,,0.02087063,0.010680346,0.016509955,0.021851725,,,,,0.012956125,0.002314182,,,0.017233187
14,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_umbonatum,23039,0.006552442,,,,,,0.001524848,0.001432385,0.003425878,,0.000374067,0.000226835,0.001177755,,,,,,0.000189725,,0.00025882
15,Fungi,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,Onygenales_sp,654,0.004427325,0.002618523,0.002547122,,0.001720951,,0.00039996,0.000936223,0.000383698,,0.00022104,0.000378058,0.000833046,0.000672474,0.002635883,0.011069872,0.000465963,0.000399722,0.004610306,0.000579609,0.000992264
16,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Heydenia,Heydenia_sp,6523,0.019657325,,,,,0.023145197,,,0.007948036,,0.040749479,0.004366565,,,,,0.013066748,,,,0.002243023
17,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,unidentified,Pleosporaceae_sp,460,0.018329124,0.0013552,,,,0.026157884,0.000249975,0.035325284,0.043959931,0.02945505,0.117048252,0.025895731,,0.000366804,0.006118326,0.005659438,0.013794382,0.002566638,0.018763755,,0.022522302
18,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,Clonostachys_rosea,9800,0.031437277,,,,,0.000735547,,,0.000767397,0.001051215,0.000595107,,,,0.00524462,,,,,,
19,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_fumigatiaffinis,22495,0.007460043,0.00089581,0.007717779,0.000502129,0.005099114,0.000318737,0.002949714,0.001438586,0.007975443,0.00044151,0.077386604,0.004593399,0.005429162,0.001008712,0.005560366,0.007017703,0.01872326,0.000946711,0.00474311,0.002530961,0.061898805
20,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea,Darksidea_delta,22751,0.000752645,0.000390481,,,,,,0.015618935,,0.002249577,0.000527094,0.001077464,,0.000794742,0.000615681,0.002082673,0.000254162,,0.001366017,,0.000776431
21,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_antarctica,15002,0.004936468,0.001401139,,0.000305643,,0.001176874,0.000474953,0.002557486,0.023959926,0.001198385,0.004658834,0.005121957,0.000459612,0.000519639,0.004810005,0.002897632,0.002753421,0.00031557,0.001954163,,0.006168313
22,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,238,0.028689907,0.000482359,0.000649516,0.001157079,,0.009562106,0.00709929,0.001781107,0.035602073,0.001534774,0.012531306,0.033440787,0.006032403,0.000764175,0.0001924,0.000316929,0.000571864,0.095100048,,0.001275141,0.015899031
23,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Trichothecium,Trichothecium_ovalisporum,19017,0.000619826,,0.000343861,0.018617256,0.002422079,0.000711028,0.029884205,,0.000931839,,0.000408073,,0.000976675,,,,,,0.002680604,0.004385711,
24,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Hamigera,Hamigera_avellanea,7299,0.041727268,0.022493584,0.093044455,0.119989857,0.15205628,0.115156955,0.078992101,0.029593771,0.018831006,0.004709444,0.009657586,0.240834475,0.035102838,0.097936726,0.114311857,0.013401548,0.029270979,0.010750426,0.007607892,0.206057529,0.005909503
25,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,Trichocladium_arxii,20989,0.015340683,0.076557473,0.001872134,0.025677009,0.061763019,0.004045506,0.20270411,0.013061448,0.004632046,0.00273316,0.003859696,0.000793917,0.010197633,0.014736337,0.013217893,0.025490107,0.009065412,0.005974796,0.035573347,0.000251164,0.001509806
26,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_capillare,22161,0.006353212,,,,,,0.001774823,0.001803941,0.003398471,,0.000306055,0.000207932,0.001149029,,,,,,,,0.000280378
27,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza_ostracoderma,8612,0.004120897,,0.000510022,0.004823495,0.040338219,,0.002058829,,0.002146392,,,0.001603601,,,,,,,0.00382957,0.002732529,0.000602393
28,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,30,0.016013741,0.010970301,0.006468467,0.003164069,0.013549643,0.009144862,0.004271893,0.146613404,0.012288361,0.007101731,0.008935776,0.014577373,0.003670068,0.005388017,0.015425076,0.01286348,0.018951784,0.006973671,0.004047464,0.00431249,0.010224946
29,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_alternata,3077,0.015141453,0.001538956,0.000343861,0.001135247,,0.013362428,0.000274973,0.040027326,0.038945378,0.01692461,0.102483879,0.018072508,0.00551534,0.001314382,0.00713783,0.007538896,0.007285974,0.001325395,0.018064578,0.000367086,0.019302937
30,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales_sp,8,0.007083829,0.006454288,0.0006611,0.001681039,0.000637389,0.004781204,,0.005203827,0.007372575,0.011316524,0.008742293,0.010508577,,0.002139691,0.012560578,0.0030582,0.005370447,0.033205087,0.004010717,,0.005172154
31,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces_sp,679,0.004847921,0.000666115,0.001311768,0.003493068,0.002900121,,0.00839916,0.001370082,0.001123688,0.000357413,0.000306055,0.030036672,0.009939101,0.000550206,0.002308802,0.001539367,0.001842674,0.001199167,0.000626091,0.071736316,0.000496053
32,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Cercophora_samala,9002,0.001261788,0.001423501,0.003795396,0.002760225,0.002104322,0.000588437,0.001432442,0.000707876,0.000849618,0.00067277,0.000889274,0.001534445,0.004768473,0.000733608,0.001155517,0.001157509,0.000953107,0.001262052,0.000701981,0.002762832,0.000388216
33,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Zopfiella,Zopfiella_sp,3080,0.005599008,0.000344542,0.000241977,0.000611287,0.003123207,0.000318737,0.006126297,0.002554647,0.00479623,0.00136658,0.001496268,0.00512268,0.003791796,0.001192114,0.000577201,0.000702684,0.022093055,,0.002371556,0.016171197,0.000280378
34,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Oedocephalum,Oedocephalum_sp,2656,0.002744942,,,,,,,,,,,,,,,0.000656501,,,,,
35,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_carpinicola,16619,0.003962456,,,,,,,,0.002082934,0.001051215,0.00095217,0.000793921,,,,0.000837597,0.003282925,0.00223003,,,0.001315619
36,Fungi,Mortierellomycota,unidentified,unidentified,unidentified,unidentified,Mortierellomycota_sp,3103,0.000641962,,,,,,,,,,,0.000529281,,,,0.000226378,,,,,
37,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_proliferatum,5408,0.000907602,0.035671628,0.006367804,0.003100098,0.001816559,0.000784583,0.000324968,0.004681113,,0.000910352,,0.002967752,0.000517063,0.000458505,0.001693122,0.000814959,0.008090802,0.000462836,0.000644938,0.001062617,
38,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,Nectriaceae_sp,23,0.004582281,0.039461595,0.01004239,0.017749327,0.005704372,0.002470911,0.003774623,0.009362227,0.006419636,0.005928854,0.004835121,0.008184946,0.00146501,0.000703041,0.002306524,0.001901012,0.021345712,0.004375907,0.002599226,0.003091257,0.004124295
39,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum,260,0.004028866,0.022464373,0.011844116,0.005348761,0.019631589,0.005124307,0.00289971,0.00413001,0.001397758,0.001240434,0.000697125,0.003118975,0.0010054,0.002751032,0.001481481,0.002082673,0.00220599,0.001157091,0.002409501,0.00372882,0.00200578
40,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina,3905,0.000309913,,,,,,,,,,,,,,,,,,,,
41,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_argentinense,20045,0.001992296,,,,,0.000661992,,0.000365355,0.001891084,0.00029434,0.001258225,0.002268345,,,0.001058201,0.000928148,0.001313239,,0.000512256,,0.002286158
42,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_kiliense,4826,0.021868472,,0.000165563,,,0.000320836,,,,,0.000442079,,0.001235206,,,,,,,,
43,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Thelebolus,Thelebolus_balaustiformis,5169,0.000664099,,,,,,,0.00034252,0.000356291,0.000231267,0.000646116,0.001001852,,,0.001192881,0.000362228,,,0.000436366,,0.000237243
44,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Geomyces,Geomyces_auratus,14297,0.015694869,0.001286133,0.000496689,0.000586222,,0.007747757,,0.002557486,0.021925617,0.009439912,0.017600596,0.01931871,,0.001589485,0.017412142,0.009307967,0.011691446,0.017124934,0.002163347,0.000753492,0.022796729
45,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Gibberella_tricincta,18759,0.01489795,0.004708747,0.010914416,0.003951534,0.024284531,0.005516599,0.022722728,0.00719293,0.017047167,0.010027939,0.020403652,0.0111711,0.009939101,0.000978145,0.004463684,0.003010821,0.008719271,0.006921507,0.003415041,0.02297185,0.010891602
46,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_telluricola,23038,0.006397485,,,,,,0.00169983,0.001666933,0.00331625,,0.000442048,0.000340252,0.001091578,,,,,,,,0.000280378
47,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Laetiporus,Laetiporus_zonatus,20544,0.000907602,,,,,,,,0.000794804,,0.000405075,0.000302446,,,0.00023088,,0.000338883,0.001407836,,,0.000862701
48,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_rectangulare,23021,0.006463895,,,,,,0.00139986,0.001644098,0.004343829,,0.000340061,0.000340252,0.001149029,,,,,0.000252455,0.000246642,,0.000280378
49,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,Pseudeurotium_bakeri,23090,0.002368619,0.000757993,,,,0.000318737,,0.004155915,0.000575547,0.000315365,0.000238043,0.000585989,,0.000947578,0.002212602,0.004545108,0.000720125,,0.001764438,,
50,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_solani,549,0.002324389,0.004088279,0.034526252,0.011199804,0.012492518,0.001249666,,0.027232199,0.000328884,0.000798924,0.000289052,0.002306151,0.002384235,0.000397371,0.002930792,0.00064805,0.00831033,0.003681653,0.005653791,0.019724065,0.001423457
51,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Bionectria,Bionectria_solani,22371,0.004028942,,,,,,,,,,,,,,0.000700928,,,,,,
52,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Albifimbria,Albifimbria_sp,4565,0.016159556,0.000413451,0.000140092,0.056455727,,0.019151781,,0.001050396,0.017402868,0.002649625,0.041066586,0.015811892,0.001034126,,0.001173641,0.002829719,0.018009099,0.004165115,0.000531229,0.001023977,0.400085624
53,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_interruptum,23031,0.00152743,,0.001863264,0.000764109,0.002326471,,0.00539946,0.002968511,0.006030033,,0.000306055,0.001096367,0.006262208,,0.003694084,,0.000741306,0.000441798,0.002542309,0.012613285,
54,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_madriti,20018,0.00026564,0.002136163,0.001757514,0.001004257,,,0.0019998,0.00038819,0.001096281,0.000925069,0.001819326,,0.00551534,0.00030567,0.006233766,0.000498031,0.000360063,0.000967749,0.000474311,0.001468344,0.000905836
55,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Zopfiella,Zopfiella_marina,18291,0.00354186,,0.000191034,0.000545792,0.002135254,,0.003249675,,0.00320662,0.000609705,0.000748134,0.004083021,0.00215443,0.000550206,0.0003848,0.000904597,0.015438888,,0.001593686,0.011998455,
56,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Paramyrothecium,Paramyrothecium_foeniculicola,22777,0.000641962,,,,,,,,,,0.0002721,0.000453669,,,,,0.000363039,,,,0.000366648
57,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_nozdrenkoae,23028,0.005423474,0.00411154,0.052446929,0.015827961,0.029511122,0.008581376,0.050269973,0.014728381,0.042067295,0.006550488,0.00117321,0.000775017,0.063828565,,0.002174122,0.002693892,0.003473546,0.007110849,0.020661,0.003825422,0.004852694
58,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Neocosmospora,Neocosmospora_rubicola,21844,0.003497587,0.002802277,0.007132599,0.009431285,0.006756326,0.00041681,,0.002740164,0.001260723,0.002333698,0.000408073,,0.001694818,0.000641907,0.001308321,0.002241137,0.020904014,0.001788231,0.006450696,0.002918021,
59,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Subramaniula,Subramaniula_cristata,6001,0.001261788,0.006546307,0.00869842,0.004824801,0.004270508,0.000858138,,0.003744891,0.047852792,0.002144479,0.001904341,0.000718309,0.002642767,0.001039279,0.003020683,0.003599402,0.014063635,0.000231418,0.003244289,,0.000992106
60,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_fimeti,6003,0.000287776,0.00091878,,,0.001465995,0.000612955,,0.001986619,0.001205909,0.000483559,0.000896682,0.000888435,0.000373434,0.008986703,0.004675391,0.002309051,0.000402423,0.000799445,0.001309099,,0.000323513
61,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,Geminibasidium_sp,869,0.000641962,0.005145167,,,,,,0.04863791,0.003151807,,0.000493088,0.001096367,,0.014519334,0.028071188,0.04090644,,0.000357646,0.032477512,,0.000388216
62,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma_aeria,1371,0.004692965,,,,,0.000612955,,0.008243327,0.007290268,0.001345555,0.005662014,0.003005557,,0.000703041,0.006253006,0.005976366,0.002583979,0.001535775,0.001441906,,0.018483371
63,Fungi,Basidiomycota,Tremellomycetes,Holtermanniales,Holtermanniales_fam_Incertae_sedis,Holtermanniella,Holtermanniella_festucosa,22148,0.000243503,,,,,,,,,,,,,,,,,,,,
64,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Pithoascus,Pithoascus_stoveri,6422,0.002612122,,,,,0.000318737,,,,0.000231267,0.001717307,0.002551901,,,,,0.002033295,0.000273494,,,0.001466592
65,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_anatolicum,5844,0.002390756,,,,,0.000490364,,0.000479529,0.001726642,0.000462535,0.001280551,0.002343957,,,0.001404521,0.000792321,0.001567332,0.00021038,0.000531229,,0.002221455
66,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unidentified,Lasiosphaeriaceae_sp,753,0.000807217,0.000459402,0.000944813,0.000791903,0.000627583,,0.00040696,0.023565594,,0.008821695,0.000314483,0.000856498,0.000874086,0.001406071,0.001402692,0.001543808,0.020859164,0.000862825,0.000363209,0.000696861,0.000372048
67,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_gladioli,22456,0.000974012,,,,,0.000441328,,,0.00101406,,0.000969173,0.000756115,,,,,0.000423603,0.000483874,,,0.000366648
68,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,Cladorrhinum_foecundissimum,16625,0.000354186,,,,,,,,,,,,,,,,,,,,
69,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_sp,19,0.004250232,0.020119258,0.010862381,0.06363709,0.014468736,0.0052801,0.001467848,0.002762999,0.002390978,0.003742326,0.003349599,0.003704964,0.002412961,0.001192114,0.001320525,0.001742855,0.026538482,0.004439021,0.002523336,0.003714083,0.003213562
70,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_angustiovoidea,19975,0.001505291,,0.000140092,0.001047921,,0.000318737,,0.005411044,,,,,0.0059175,0.000825309,0.001404521,0.001245076,,,0.00115732,0.000405727,
71,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Geastrum_hungaricum,2358,0.001461017,,,,,,,,0.001205909,0.001093264,0.002142383,0.001228687,,,0.000846561,0.000339566,,0.000252456,,,0.001099944
72,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_fimeti,23024,0.002014433,,0.000382068,0.001135247,,,0.001374854,0.00034252,0.000575547,,,0.002438471,0.00040216,,0.000481,,,0.002587676,0.001062353,0.002299117,
73,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Pseudoophiobolus,Pseudoophiobolus_achilleae,21073,0.000841192,,,,,,,,0.00027407,,0.000493088,,,,,,,,0.000303559,,
74,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,Neonectria_candida,2840,0.0053792,,,,,0.000711028,,,0.003782169,0.000567656,0.005747029,0.002665306,0.000287257,0.000580773,0.000596441,0.000860235,0.005782183,0.000952639,,,0.004140965
75,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia_globosa,21961,0.000287776,,,,,,,0.000251182,,0.000462535,,,,,,,,,,0.000251164,
76,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_hyalina,2737,0.001948023,,,,,0.001814348,,,0.005508811,0.00195526,0.001377247,0.003081166,,,,,,,,,0.000323513
77,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_nalgiovense,22449,0.000221366,,0.000420275,0.000218317,,,,,0.000904432,,,0.00026464,0.000344709,,0.000865801,,,,,,
78,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,unidentified,unidentified,Eurotiales_sp,9,0.000266953,,,0.000487549,,,0.000304695,0.004591197,0.002110234,0.00037844,0.002025438,0.002118942,0.000346264,,,,0.000266979,0.00126814,,,0.000442718
79,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flaschentraegeri,17480,0.000398459,,,,,0.000490364,,,0.000356291,,0.000799143,0.000189029,,,,,0.000465963,,0.000227669,,0.000754863
80,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota_sp,18,0.003054877,0.000964719,,,,0.000318737,,0.002443315,0.002494039,0.001091579,0.005934133,0.001551994,,,0.001289081,0.000498031,,0.001325395,0.001612658,,0.000798103
81,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_halotolerans,22452,0.000819055,,0.000458482,0.00052396,0.00057365,0.000294219,,,0.003508099,0.000210243,0.000272049,0.000642698,0.000631966,,0.003443963,,0.000550684,0.000273494,,0.000347766,0.000366648
82,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_petersiae,22628,0.001549712,,0.000815041,,0.000414299,0.000465846,0.002424758,0.000890553,0.001863669,0.003027942,0.001088195,0.001493327,0.000718143,,0.0001924,0.000362204,0.002774578,0.000525921,0.00085376,0.001023976,0.002072963
83,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,unidentified,Ajellomycetaceae_sp,8739,0.000819055,,0.000216505,,,,,,,,,0.000926241,,,,,0.000360063,,,,0.000582323
84,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_madrasense,4076,0.001483154,,0.001948548,0.000807772,0.002772643,0.000245182,0.00594941,0.003539378,0.006550278,,0.000408073,0.00124759,0.007439963,,0.004098124,,0.000953107,0.000231418,0.00318738,0.012364942,
85,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_griseofulvum,20056,0.001549564,,0.000700459,0.000938762,,,0.000324968,,0.000712583,,0.002975533,0.00111527,,,,,0.000720125,,,,0.001617565
86,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Paramyrothecium,Paramyrothecium_viridisporum,22774,0.000641962,,,,,,,,,,0.000306055,0.000491475,,,,,0.000341086,,,,0.000346744
87,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_graphitipes_f._cystidiatum,18023,0.000353907,,,,,,,,,,,,,,,,,,,,
88,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_sp,859,0.006504643,0.003973727,0.05232574,0.01569012,0.030021034,0.008091012,0.050978547,0.014591356,0.045891532,0.006959033,0.001044718,0.001140817,0.061778575,,0.002823696,0.004442961,0.004209816,0.009057977,0.023492129,0.00449937,0.005068369
89,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus_destructans,19162,0.004338779,0.001952407,,,,0.000563919,0.000324968,0.000461668,0.001479979,0.000925069,0.00234642,0.001737434,,0.000427938,0.003924964,0.004821841,0.002350998,0.00373861,0.001233209,,0.002894299
90,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_sp,226,0.022405309,0.002228104,0.001617422,0.008099552,0.00178469,0.00495268,0.00049995,0.010298942,0.016136547,0.010491128,0.011170999,0.018260902,0.008416638,0.010729023,0.008119288,0.008443749,0.012813996,0.008141712,0.001555741,0.000386406,0.017016738
91,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_grande,4190,0.001461017,,0.002050433,0.000676782,0.002262732,0.000294219,0.006424358,0.003653552,0.007153238,,0.000306055,0.000888435,0.006463289,,0.004386724,,0.000889567,0.000483874,0.002618198,0.012790046,
92,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apiosordaria,Apiosordaria_stercoraria,5320,0.004582279,0.004181383,0.009613915,0.010768174,0.009528446,0.002280194,0.003674628,0.001073243,0.004049336,0.002123457,0.005914116,0.003591593,0.012179707,0.003759744,0.003910332,0.003146627,0.002641456,0.004879023,0.001744294,0.009757683,0.000708152
